PerNo,PerStatus,sex,だ摸,戮单,紅跋絏,恨瞶糷,戈菌1,戈菌2,戈菌3,戈菌4,戈菌5,盡计,盡羆计,讽玡盡à︹,疭盡ゑ,翴,癡絤计A,癡絤计B,癡絤计C,ネ玻羆肂,篴臕计,琌ど綞,ど綞硉,る叫安计A,叫安计A,る叫安计B,叫安计B,畉计A,畉计B,畉栋い,罿单A,罿单B,罿单C,闹糷,盉猵,戈糷A,戈糷B,戈糷C,ヴ戮玡キА计,拨穨╰摸,膊妮秖,硄对Θセ,耴妮场,PerStatus,sex,だ摸,戮单,紅跋絏,恨瞶糷,戈菌1,戈菌2,戈菌3,戈菌4,戈菌5,盡计,盡羆计,讽玡盡à︹,疭盡ゑ,翴,癡絤计A,癡絤计B,癡絤计C,ネ玻羆肂,篴臕计,琌ど綞,ど綞硉,る叫安计A,叫安计A,る叫安计B,叫安计B,畉计A,畉计B,畉栋い,罿单A,罿单B,罿单C,闹糷,盉猵,戈糷A,戈糷B,戈糷C,ヴ戮玡キА计,拨穨╰摸,膊妮秖,硄对Θセ,耴妮场,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B
2994.0,1.0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,5.0,5.0,0.0,2.0,1.0,9.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,1.0,1.0,0.0,10.0,10.0,5.0,5.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,9.0,16001.0,0.0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,9.0,5.0,1.0,2.0,2.0,17.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,10.0,8.0,5.0,4.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,9.0,16001.0,0,1,0,3,0,0,1,0,3,0,0,1,0,10,0,0,1,1,4,0,0,1,0,1,0,0,1,1,1,0,0,1,0,4,0,0,1,0,2,0
4905.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,5.0,5.0,1.0,3.0,3.0,0.0,0.0,5.0,0.0,8.0,4125.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,4.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,4.0,4.0,5.0,1.0,2.0,2.0,0.0,0.0,5.0,0.0,8.0,4125.0,0,1,0,2,0,2,1,0,2,0,3,1,0,4,0,9,2,2,6,0,1,2,0,1,0,0,1,0,1,0,0,1,0,4,0,0,1,0,3,0
3048.0,1.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,3.0,6.0,0.0,0.0,1.0,12.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,2.0,0.0,1.0,10.0,1.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,8.0,13034.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,4.0,6.0,0.0,0.0,1.0,13.0,0.0,1.0,1.0,3.0,6.0,0.0,0.0,3.0,0.0,2.0,10.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,8.0,13034.0,0,1,0,2,0,0,2,0,1,0,0,2,0,3,0,0,3,0,2,0,0,2,0,1,0,0,3,0,5,0,0,4,0,5,0,0,2,0,5,0
4408.0,1.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,19.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0,6.0,2.0,2.0,2.0,1.0,1.0,5.0,0.0,8.0,13049.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,16.0,1.0,0.0,2.0,3.0,10.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,5.0,6.0,2.0,2.0,1.0,1.0,1.0,5.0,0.0,8.0,13049.0,2,1,0,1,0,0,1,0,2,0,0,1,0,2,0,1,0,0,3,0,0,0,0,5,0,0,0,0,10,0,1,1,0,6,0,1,1,0,6,0
3604.0,1.0,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,15.0,6.0,1.0,0.0,3.0,20.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,2.0,0.0,2.0,4.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,6.0,0.0,8.0,20019.0,0.0,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,7.0,6.0,0.0,0.0,2.0,26.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,7.0,0.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,6.0,0.0,8.0,20019.0,1,0,2,4,0,1,1,2,5,0,0,1,1,3,0,2,1,2,5,0,0,1,14,1,0,0,0,0,0,0,1,0,0,3,0,2,1,3,4,0
3453.0,1.0,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,2.0,6.0,1.0,5.0,9.0,1.0,4.0,4.0,0.0,0.0,8.0,2.0,6.0,14077.0,0.0,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,4.0,8.0,1.0,4.0,4.0,0.0,0.0,8.0,2.0,6.0,14077.0,0,1,0,3,0,0,2,0,4,0,0,1,0,3,0,0,1,0,7,0,1,1,0,2,0,0,2,0,2,0,0,1,0,3,0,0,1,0,3,0
2830.0,1.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,3.0,15.0,1.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,5.0,1.0,3.0,3.0,0.0,0.0,7.0,0.0,8.0,2197.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,3.0,6.0,0.0,0.0,5.0,14.0,1.0,0.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,7.0,0.0,8.0,2197.0,7,0,0,0,0,12,0,0,1,0,1,0,0,3,0,0,0,0,8,0,0,0,0,1,0,0,0,0,2,0,2,0,0,1,0,2,0,0,5,0
1164.0,1.0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,5.0,15.0,5.0,0.0,0.0,4.0,3.0,0.0,0.0,6.0,4.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,2.0,12.0,1.0,7.0,6.0,2.0,1.0,8.0,2.0,9.0,14077.0,0.0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,14.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,3.0,6.0,0.0,0.0,2.0,0.0,1.0,1.0,7.0,2.0,11.0,1.0,7.0,6.0,2.0,1.0,8.0,2.0,9.0,14077.0,0,1,0,2,0,1,1,0,3,0,0,3,0,1,0,0,1,0,4,0,0,1,0,8,0,0,2,0,1,0,0,3,0,2,0,0,1,0,6,0
5401.0,1.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,2.0,6.0,1.0,0.0,5.0,1.0,0.0,0.0,3.0,4.0,10.0,0.0,0.0,1.0,1.0,0.0,5.0,7.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,8.0,8074.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,1.0,6.0,2.0,0.0,4.0,1.0,0.0,0.0,3.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,8.0,8038.0,0,1,0,7,0,0,0,0,13,0,0,0,1,6,0,0,0,0,6,0,0,1,0,4,0,0,0,0,3,0,0,0,0,4,0,0,1,0,4,0
6647.0,1.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,1.0,5.0,1.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,3.0,2.0,7.0,1.0,3.0,2.0,1.0,1.0,6.0,2.0,8.0,20017.0,0.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,2.0,5.0,1.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,2.0,7.0,1.0,3.0,2.0,1.0,1.0,6.0,2.0,8.0,20017.0,0,1,0,1,0,0,0,0,3,0,0,1,0,4,0,0,2,0,2,0,0,0,0,4,0,0,0,0,6,0,0,0,0,7,0,0,1,0,0,0
3623.0,1.0,1.0,1.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,5.0,1.0,12.0,5.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,2.0,0.0,10.0,4.0,1.0,5.0,11.0,1.0,6.0,6.0,0.0,0.0,8.0,1.0,8.0,8012.0,0.0,1.0,1.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,6.0,5.0,5.0,5.0,1.0,0.0,1.0,9.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,5.0,10.0,1.0,6.0,6.0,0.0,0.0,8.0,1.0,8.0,8012.0,0,2,0,1,0,0,3,0,1,0,0,2,0,2,0,0,3,0,5,0,0,3,0,3,0,0,1,0,1,0,0,2,0,3,0,0,3,0,9,0
4288.0,1.0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,12.0,5.0,0.0,2.0,6.0,10.0,0.0,0.0,1.0,0.0,5.0,1.0,9.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,6.0,2.0,8.0,19035.0,0.0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,1.0,0.0,1.0,9.0,4.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,8.0,19035.0,0,1,0,10,0,0,2,0,5,0,0,1,0,3,0,2,2,0,11,0,0,1,0,3,0,2,1,0,4,0,2,2,0,1,0,0,2,0,3,0
8293.0,1.0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,6.0,0.0,5.0,14.0,2.0,1.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,10.0,9.0,5.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,8.0,19166.0,0.0,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,2.0,6.0,0.0,0.0,4.0,9.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,8.0,5.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,8.0,19166.0,0,0,0,3,0,0,1,0,3,0,0,2,0,2,0,0,1,0,3,0,0,0,0,3,0,0,1,0,3,0,0,1,0,6,0,1,1,0,4,0
6613.0,1.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,9.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0,6.0,0.0,8.0,13084.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,8.0,6.0,4.0,0.0,3.0,1.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,6.0,0.0,8.0,13084.0,0,1,0,2,0,0,0,0,4,0,0,1,0,4,0,0,0,0,4,0,0,1,0,3,0,0,0,0,4,0,0,1,0,4,0,0,1,0,9,0
4199.0,1.0,1.0,1.0,3.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,6.0,1.0,0.0,3.0,26.0,1.0,0.0,1.0,1.0,9.0,2.0,4.0,1.0,0.0,3.0,6.0,2.0,2.0,7.0,1.0,2.0,1.0,2.0,1.0,6.0,0.0,8.0,14040.0,0.0,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,6.0,2.0,0.0,3.0,23.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,4.0,2.0,7.0,5.0,7.0,1.0,2.0,1.0,2.0,1.0,6.0,0.0,8.0,14040.0,0,1,0,3,0,0,1,0,15,0,0,1,0,0,10,0,1,0,1,7,0,1,0,3,0,0,2,0,3,0,0,1,0,3,0,0,1,0,1,0
8701.0,1.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,22.0,2.0,1.0,2.0,2.0,6.0,2.0,1.0,10.0,0.0,0.0,1.0,5.0,10.0,0.0,0.0,4.0,1.0,3.0,10.0,10.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,8.0,0.0,8.0,8162.0,0.0,1.0,1.0,4.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,21.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,10.0,0.0,0.0,1.0,4.0,10.0,0.0,0.0,3.0,0.0,3.0,10.0,10.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,8.0,0.0,8.0,8162.0,0,4,0,3,0,0,3,2,3,0,0,5,0,5,0,0,5,0,4,0,0,3,0,4,0,0,4,0,6,0,0,2,0,13,0,0,5,0,7,0
4143.0,1.0,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,5.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,0.0,8.0,19135.0,0.0,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,2.0,0.0,1.0,5.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,6.0,0.0,8.0,19135.0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,7,0,0,0,0,4,0,0,0,0,3,0
4590.0,1.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,5.0,1.0,6.0,0.0,0.0,1.0,16.0,1.0,0.0,4.0,3.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,5.0,8.0,1.0,5.0,5.0,0.0,0.0,7.0,3.0,8.0,14077.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,2.0,1.0,4.0,6.0,0.0,0.0,2.0,28.0,0.0,0.0,4.0,6.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,8.0,1.0,4.0,4.0,0.0,0.0,7.0,3.0,8.0,14077.0,0,1,0,12,0,0,2,0,4,0,0,1,0,7,0,0,1,0,5,0,0,1,0,3,0,0,1,0,3,0,0,1,0,5,0,0,0,0,6,0
5953.0,1.0,0.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,11.0,1.0,4.0,3.0,1.0,1.0,8.0,1.0,8.0,14067.0,0.0,0.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,6.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,10.0,1.0,4.0,3.0,1.0,1.0,8.0,1.0,8.0,14067.0,0,0,0,1,0,0,1,0,2,0,0,1,0,1,0,0,1,0,5,0,0,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,1,0,11,0
4727.0,1.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,0.0,1.0,1.0,16.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,5.0,8.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,6.0,8074.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,1.0,0.0,1.0,13.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,6.0,8074.0,0,0,0,2,0,0,1,0,1,0,0,0,1,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,1,0,0,1,0,4,0,0,1,0,3,0
6949.0,1.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,2.0,1.0,5.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,0.0,10.0,4.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,9.0,20208.0,0.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,9.0,20208.0,3,0,0,2,0,7,0,0,0,0,7,1,0,0,0,6,0,1,4,0,5,0,0,0,0,6,0,0,2,0,2,1,0,0,0,3,0,0,7,0
3974.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,6.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,2058.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,5.0,6.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,2058.0,0,1,0,2,0,0,1,0,2,0,0,0,0,3,0,0,0,0,4,0,0,1,0,6,0,0,1,0,5,0,0,0,0,2,0,0,0,0,4,0
1021.0,1.0,1.0,1.0,3.0,20.0,5.0,0.0,1.0,0.0,0.0,1.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,6.0,1.0,8.0,20130.0,0.0,1.0,1.0,3.0,20.0,5.0,0.0,1.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,2.0,0.0,5.0,2.0,1.0,5.0,5.0,1.0,3.0,3.0,0.0,0.0,6.0,1.0,8.0,20130.0,0,1,0,2,0,0,2,0,3,0,0,1,0,1,0,0,1,0,3,0,0,2,0,2,0,1,2,0,2,0,0,1,0,5,0,0,1,0,8,0
2172.0,1.0,1.0,1.0,3.0,20.0,1.0,0.0,1.0,0.0,0.0,1.0,21.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,20.0,1.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,5.0,0.0,11.0,20019.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,1.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,6.0,0.0,0.0,3.0,23.0,1.0,0.0,2.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,8.0,20019.0,4,0,0,2,0,2,0,0,3,0,4,1,0,1,0,5,1,2,5,0,5,0,2,2,0,4,0,1,2,0,3,0,0,1,0,3,0,2,9,0
2968.0,1.0,0.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,14.0,1.0,1.0,1.0,6.0,10.0,1.0,1.0,2.0,0.0,4.0,5.0,8.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,8.0,14040.0,0.0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,2.0,0.0,2.0,13.0,0.0,0.0,2.0,5.0,8.0,0.0,0.0,1.0,0.0,2.0,5.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,8.0,14040.0,1,3,0,2,0,1,2,0,4,0,1,3,0,3,0,2,2,0,6,1,0,2,0,4,0,1,1,0,4,0,0,1,0,2,0,1,2,0,10,0
6016.0,1.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,4.0,6.0,2.0,0.0,3.0,11.0,2.0,0.0,4.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,12.0,1.0,6.0,3.0,5.0,2.0,8.0,2.0,9.0,2058.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,1.0,2.0,6.0,1.0,0.0,6.0,18.0,3.0,0.0,4.0,1.0,9.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,2.0,12.0,1.0,6.0,3.0,5.0,2.0,8.0,2.0,9.0,2058.0,0,1,0,4,0,0,1,0,1,0,0,2,0,3,0,0,1,0,5,0,0,1,0,4,0,0,1,0,5,0,0,2,0,5,0,0,1,0,1,0
7411.0,1.0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,6.0,2.0,3.0,1.0,6.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,1.0,1.0,2.0,10.0,9.0,5.0,5.0,1.0,3.0,3.0,0.0,0.0,2.0,2.0,10.0,2197.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,6.0,2.0,2.0,3.0,4.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,1.0,1.0,2.0,10.0,9.0,5.0,5.0,1.0,3.0,3.0,0.0,0.0,2.0,2.0,10.0,2197.0,0,1,0,2,0,0,1,0,1,0,0,2,0,4,0,0,0,1,1,0,0,1,0,4,0,0,1,1,5,0,0,1,0,3,0,0,1,0,4,0
1704.0,1.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,2.0,9.0,1.0,6.0,6.0,0.0,1.0,3.0,2.0,9.0,8028.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,2.0,9.0,1.0,5.0,5.0,0.0,1.0,3.0,2.0,9.0,8139.0,5,0,0,4,0,4,0,0,3,0,3,0,0,7,0,0,0,0,7,0,2,0,0,3,0,4,0,0,1,0,7,0,0,1,0,5,0,0,5,0
8668.0,1.0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,7.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,7.0,1.0,3.0,2.0,3.0,2.0,5.0,1.0,8.0,20184.0,0.0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,6.0,1.0,3.0,2.0,3.0,2.0,5.0,1.0,8.0,20184.0,15,1,0,1,0,11,1,0,3,0,11,0,0,3,0,10,1,0,6,0,13,0,0,1,0,15,1,0,4,0,13,1,0,8,0,15,1,0,7,0
2270.0,1.0,0.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,0.0,5.0,0.0,5.0,1.0,36.0,0.0,0.0,2.0,1.0,11.0,1.0,1.0,1.0,1.0,0.0,6.0,5.0,5.0,10.0,1.0,5.0,4.0,1.0,1.0,6.0,1.0,8.0,16070.0,0.0,0.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,5.0,1.0,5.0,0.0,1.0,1.0,52.0,1.0,0.0,2.0,1.0,10.0,8.0,8.0,1.0,1.0,0.0,6.0,3.0,5.0,10.0,1.0,4.0,4.0,1.0,1.0,6.0,1.0,8.0,16070.0,0,1,1,15,0,0,1,1,4,0,0,0,1,8,0,0,1,2,1,2,0,1,0,4,0,0,1,1,7,0,0,0,1,4,3,0,0,0,1,15
