PerNo,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,畢業科系類別,眷屬量,通勤成本,歸屬部門,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,畢業科系類別,眷屬量,通勤成本,歸屬部門,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B
7479.0,0.0,0.0,2.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,3.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,10.0,2.0,6.0,5.0,2.0,1.0,9.0,0.0,6.0,13087.0,0.0,0.0,2.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,3.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,10.0,2.0,6.0,5.0,2.0,1.0,9.0,0.0,6.0,13087.0,1,1,0,5,0,0,1,0,3,0,0,0,0,5,0,0,0,0,5,0,0,1,0,2,0,0,1,0,4,0,0,1,0,2,0,0,1,0,3,0
1308.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,5.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,7.0,2.0,6.0,1.0,3.0,3.0,1.0,0.0,2.0,1.0,8.0,2197.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,4.0,2.0,6.0,0.0,0.0,2.0,0.0,1.0,5.0,2.0,2.0,6.0,1.0,3.0,3.0,1.0,0.0,2.0,1.0,8.0,2197.0,0,1,0,2,0,0,1,0,2,0,0,2,0,8,0,0,2,0,4,0,0,1,0,4,0,0,2,0,2,0,0,3,0,2,0,0,1,0,2,0
1716.0,0.0,0.0,2.0,3.0,18.0,4.0,0.0,1.0,0.0,0.0,0.0,14.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,7.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,4.0,7.0,1.0,3.0,1.0,3.0,1.0,9.0,0.0,8.0,18002.0,0.0,0.0,2.0,3.0,18.0,4.0,0.0,1.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,4.0,6.0,1.0,3.0,1.0,3.0,1.0,9.0,0.0,14.0,18002.0,0,3,0,2,0,0,1,0,1,0,0,1,0,2,0,0,4,0,5,0,0,4,0,2,0,0,4,0,4,0,1,4,0,5,0,0,3,0,4,0
4075.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,5.0,7.0,2.0,6.0,2.0,2.0,2.0,1.0,0.0,5.0,1.0,8.0,20208.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,4.0,6.0,0.0,0.0,3.0,0.0,3.0,5.0,6.0,2.0,6.0,2.0,2.0,2.0,1.0,0.0,5.0,1.0,8.0,20208.0,1,4,0,2,0,1,3,0,7,0,0,1,0,4,0,0,2,0,4,0,1,3,0,1,0,0,1,0,4,0,0,5,0,0,0,0,4,0,4,0
6612.0,0.0,1.0,1.0,2.0,16.0,2.0,0.0,0.0,0.0,1.0,0.0,23.0,3.0,5.0,1.0,5.0,0.0,2.0,1.0,10.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,5.0,10.0,1.0,5.0,5.0,0.0,0.0,6.0,1.0,8.0,16070.0,0.0,1.0,1.0,2.0,16.0,6.0,0.0,0.0,0.0,1.0,0.0,23.0,3.0,1.0,1.0,5.0,0.0,2.0,3.0,13.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,4.0,10.0,1.0,5.0,5.0,0.0,0.0,6.0,1.0,8.0,16070.0,0,2,1,4,0,0,1,0,2,0,0,2,2,2,0,0,2,0,5,0,0,1,0,4,0,0,1,2,3,0,0,2,1,1,0,0,2,0,2,0
7223.0,1.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,11.0,6.0,0.0,0.0,0.0,46.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,10.0,1.0,5.0,4.0,2.0,3.0,3.0,1.0,9.0,8142.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,8.0,6.0,0.0,0.0,1.0,60.0,0.0,0.0,5.0,7.0,6.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,10.0,1.0,5.0,3.0,2.0,3.0,3.0,1.0,9.0,8142.0,0,0,0,7,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,2,0,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,7,0
8653.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,2.0,6.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,5.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,12.0,2197.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,12.0,2197.0,1,0,0,5,0,4,1,0,1,0,2,0,0,1,0,2,1,0,10,0,1,0,0,3,0,0,0,0,1,0,1,0,0,4,0,2,0,0,1,0
2882.0,0.0,1.0,1.0,3.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,0.0,6.0,0.0,0.0,1.0,17.0,3.0,0.0,1.0,4.0,6.0,0.0,0.0,3.0,1.0,3.0,2.0,1.0,5.0,6.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,8.0,13034.0,0.0,1.0,1.0,3.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,6.0,0.0,2.0,1.0,26.0,3.0,1.0,1.0,3.0,6.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,5.0,6.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,8.0,13034.0,0,3,0,3,0,0,4,0,3,0,0,3,2,1,0,0,5,0,4,0,0,1,5,3,0,0,3,0,3,0,0,2,2,5,0,0,4,0,5,0
7199.0,0.0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,1.0,5.0,1.0,0.0,1.0,32.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,2.0,12.0,2.0,6.0,6.0,1.0,1.0,3.0,0.0,8.0,16070.0,0.0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,5.0,0.0,0.0,5.0,28.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,12.0,2.0,6.0,6.0,1.0,1.0,3.0,0.0,8.0,16070.0,0,1,0,2,0,0,1,0,1,0,1,1,0,2,0,1,1,0,5,0,3,1,0,2,0,0,1,0,1,0,1,1,0,5,0,0,0,0,11,0
7250.0,0.0,0.0,2.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,3.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,5.0,7.0,1.0,4.0,2.0,4.0,1.0,5.0,1.0,9.0,20130.0,0.0,0.0,2.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,5.0,6.0,1.0,4.0,2.0,4.0,1.0,5.0,1.0,9.0,20130.0,0,1,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,8,0,0,1,0,4,0,0,1,0,3,0
1164.0,0.0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,14.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,3.0,6.0,0.0,0.0,2.0,0.0,1.0,1.0,7.0,2.0,11.0,1.0,7.0,6.0,2.0,1.0,8.0,2.0,9.0,14077.0,0.0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,3.0,15.0,5.0,3.0,0.0,1.0,2.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,2.0,11.0,1.0,7.0,5.0,2.0,1.0,8.0,2.0,9.0,14077.0,0,1,0,8,0,0,2,0,1,0,0,3,0,2,0,0,1,0,6,0,4,0,0,1,0,4,1,0,2,0,1,1,0,2,0,0,3,0,5,0
6878.0,0.0,1.0,1.0,3.0,17.0,4.0,0.0,0.0,1.0,0.0,0.0,24.0,2.0,5.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,3.0,1.0,6.0,7.0,1.0,4.0,11.0,1.0,6.0,3.0,4.0,2.0,9.0,2.0,6.0,17144.0,0.0,1.0,1.0,3.0,17.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,5.0,0.0,11.0,0.0,7.0,1.0,1.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,5.0,1.0,14.0,7.0,1.0,5.0,11.0,1.0,5.0,3.0,4.0,2.0,9.0,1.0,9.0,17047.0,0,3,0,1,0,0,3,0,1,0,0,3,1,1,0,0,4,0,3,0,0,5,0,0,0,0,5,4,0,0,0,6,1,1,0,0,5,1,8,0
424.0,0.0,0.0,2.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,9.0,2.0,5.0,4.0,1.0,1.0,9.0,0.0,8.0,19174.0,0.0,0.0,2.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,4.0,9.0,2.0,4.0,4.0,1.0,1.0,9.0,0.0,8.0,19174.0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,0,0,0,0,3,0,0,1,0,3,0,0,0,0,1,0,0,0,0,7,0,0,0,0,2,0
3011.0,0.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,2.0,9.0,2.0,5.0,4.0,2.0,1.0,5.0,1.0,8.0,20069.0,0.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,2.0,8.0,2.0,5.0,4.0,2.0,1.0,5.0,1.0,8.0,20069.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,4,0,1,0,0,0,0,0,0,0,11,0
3362.0,1.0,1.0,1.0,3.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,18.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,5.0,7.0,1.0,3.0,1.0,4.0,1.0,8.0,2.0,9.0,10155.0,0.0,1.0,1.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,13.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,10.0,7.0,4.0,7.0,1.0,3.0,1.0,4.0,1.0,8.0,2.0,9.0,10008.0,3,0,0,0,0,1,0,0,0,0,6,1,0,4,0,6,1,0,0,0,4,0,0,2,0,4,1,0,0,0,1,0,0,0,0,2,0,0,0,0
4103.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,14.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,3.0,0.0,2.0,10.0,1.0,5.0,6.0,2.0,3.0,3.0,0.0,0.0,7.0,1.0,12.0,14077.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,14.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,4.0,0.0,3.0,10.0,1.0,5.0,5.0,2.0,3.0,3.0,0.0,0.0,7.0,1.0,12.0,14077.0,0,1,0,1,0,0,2,0,1,0,0,6,0,2,0,0,6,0,5,0,0,1,0,2,0,0,4,0,2,0,0,7,0,1,0,0,4,0,11,0
5647.0,0.0,1.0,1.0,2.0,14.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,4.0,1.0,2.0,6.0,0.0,0.0,1.0,6.0,1.0,0.0,3.0,4.0,6.0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,5.0,9.0,1.0,5.0,5.0,0.0,0.0,3.0,1.0,8.0,14105.0,0.0,1.0,1.0,2.0,14.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,1.0,6.0,0.0,1.0,1.0,10.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,4.0,9.0,1.0,5.0,5.0,0.0,0.0,3.0,1.0,8.0,14105.0,1,1,0,3,0,0,3,0,1,0,0,4,0,2,0,0,3,0,4,0,0,2,1,8,0,0,2,0,4,0,2,3,0,5,0,1,3,0,0,0
2333.0,0.0,0.0,2.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,2.0,0.0,3.0,10.0,10.0,2.0,11.0,1.0,8.0,8.0,0.0,1.0,9.0,2.0,8.0,14195.0,0.0,0.0,2.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,7.0,0.0,0.0,3.0,0.0,8.0,10.0,8.0,5.0,10.0,1.0,7.0,7.0,0.0,1.0,9.0,2.0,8.0,14195.0,0,2,0,3,0,2,3,0,4,0,0,3,0,2,0,0,2,0,4,0,0,3,0,5,0,0,3,0,4,0,0,4,0,8,0,3,4,0,3,0
6022.0,0.0,0.0,1.0,7.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,15.0,5.0,0.0,0.0,1.0,13.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,9.0,2.0,7.0,1.0,3.0,3.0,1.0,1.0,7.0,2.0,11.0,14077.0,0.0,0.0,1.0,7.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,12.0,5.0,0.0,0.0,1.0,11.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,2.0,6.0,1.0,3.0,2.0,1.0,1.0,7.0,0.0,11.0,14077.0,0,1,0,1,0,0,1,0,4,0,0,2,0,1,0,0,2,0,4,0,0,1,0,2,0,0,1,0,7,0,0,0,0,5,0,0,2,0,3,0
1445.0,0.0,1.0,1.0,3.0,14.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,1.0,7.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,8.0,6.0,0.0,0.0,5.0,0.0,3.0,2.0,1.0,4.0,8.0,1.0,4.0,4.0,0.0,0.0,7.0,2.0,8.0,14077.0,0.0,1.0,1.0,3.0,14.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,1.0,7.0,4.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,5.0,8.0,1.0,4.0,4.0,0.0,0.0,7.0,2.0,8.0,14077.0,5,5,0,0,0,4,5,0,2,0,4,6,0,1,0,4,6,0,8,0,2,5,0,4,0,4,4,2,3,0,4,7,0,0,0,4,5,0,9,0
2099.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,10.0,3.0,3.0,0.0,0.0,0.0,5.0,7.0,2.0,8.0,1.0,4.0,2.0,2.0,1.0,3.0,0.0,8.0,8074.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,10.0,2.0,0.0,0.0,2.0,5.0,10.0,2.0,2.0,0.0,0.0,0.0,5.0,7.0,2.0,8.0,1.0,3.0,2.0,2.0,1.0,3.0,0.0,8.0,8074.0,0,0,0,10,0,0,0,0,10,2,0,0,0,7,1,0,0,0,5,12,0,0,0,4,2,0,0,0,3,0,0,0,0,5,0,0,0,0,4,3
3610.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,5.0,2.0,6.0,0.0,0.0,3.0,0.0,2.0,1.0,4.0,2.0,9.0,1.0,4.0,4.0,0.0,0.0,7.0,1.0,8.0,4045.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,1.0,8.0,0.0,0.0,5.0,2.0,6.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,8.0,1.0,4.0,4.0,0.0,0.0,7.0,2.0,8.0,4045.0,1,5,0,5,0,3,4,0,3,0,0,2,0,6,0,0,2,0,4,0,10,6,0,2,0,0,1,0,1,0,1,3,0,4,0,0,2,0,2,0
7354.0,0.0,0.0,1.0,4.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,5.0,7.0,5.0,2.0,0.0,1.0,100.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,9.0,5.0,9.0,1.0,5.0,4.0,1.0,1.0,2.0,0.0,8.0,14077.0,0.0,0.0,1.0,4.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,1.0,15.0,5.0,0.0,0.0,1.0,100.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,5.0,9.0,1.0,5.0,4.0,1.0,1.0,2.0,0.0,8.0,14077.0,3,1,0,1,0,1,1,0,2,0,1,1,0,1,0,4,1,0,5,0,2,2,0,3,0,2,1,0,2,0,2,1,0,3,0,6,1,0,10,0
4633.0,0.0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,7.0,6.0,0.0,0.0,5.0,0.0,6.0,4.0,7.0,5.0,9.0,1.0,5.0,5.0,0.0,1.0,5.0,3.0,8.0,20123.0,0.0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,5.0,9.0,1.0,5.0,5.0,0.0,1.0,5.0,3.0,8.0,20054.0,2,3,0,1,0,4,6,0,1,0,3,6,0,2,0,10,6,0,13,0,0,2,0,2,0,2,2,0,2,0,0,2,0,3,0,0,3,0,2,0
3293.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,5.0,1.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,8.0,0.0,8.0,8162.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,8.0,0.0,8.0,8162.0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0
5103.0,0.0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,2.0,6.0,2.0,0.0,1.0,17.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,4.0,7.0,2.0,2.0,2.0,0.0,0.0,5.0,1.0,8.0,20123.0,0.0,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,16.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,9.0,4.0,7.0,2.0,2.0,2.0,0.0,0.0,5.0,1.0,8.0,20123.0,0,2,0,2,0,1,1,0,1,0,1,1,0,1,0,2,2,0,4,0,0,0,0,1,0,1,1,0,2,0,2,1,0,8,0,3,1,0,4,0
4959.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,3.0,5.0,1.0,2.0,2.0,0.0,1.0,6.0,1.0,8.0,14067.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,18.0,1.0,0.0,2.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,0.0,1.0,6.0,1.0,8.0,14067.0,0,0,0,0,0,0,0,0,4,0,0,1,0,6,0,0,1,0,6,0,0,1,0,2,0,0,0,0,3,0,0,1,0,3,0,0,0,0,9,0
4029.0,0.0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,5.0,8.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,9.0,1.0,5.0,5.0,1.0,1.0,7.0,2.0,9.0,14077.0,0.0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,5.0,15.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,9.0,1.0,5.0,5.0,1.0,1.0,7.0,2.0,9.0,14077.0,0,0,0,2,0,0,1,0,3,0,0,1,0,1,0,0,0,0,4,0,0,1,0,2,0,0,1,0,2,0,0,0,0,6,0,0,0,0,7,0
2828.0,0.0,1.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,6.0,0.0,0.0,4.0,13.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,9.0,5.0,6.0,1.0,2.0,2.0,0.0,0.0,5.0,1.0,8.0,20069.0,0.0,1.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,6.0,2.0,0.0,7.0,13.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,4.0,6.0,1.0,2.0,2.0,0.0,0.0,5.0,1.0,8.0,20069.0,3,1,0,0,0,2,1,0,4,0,5,1,0,6,0,7,1,0,6,0,0,0,0,3,0,0,1,0,1,0,0,1,0,2,0,0,1,0,3,0
4951.0,0.0,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,19135.0,0.0,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,8.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,0.0,8.0,19135.0,0,0,0,4,0,0,0,0,1,0,0,1,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0
