PerNo,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,畢業科系類別,眷屬量,通勤成本,歸屬部門,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,畢業科系類別,眷屬量,通勤成本,歸屬部門
2293.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,7.0,1.0,0.0,3.0,9.0,11.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,10.0,2.0,5.0,2.0,5.0,1.0,9.0,1.0,8.0,4125.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,4.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,10.0,2.0,5.0,2.0,5.0,1.0,9.0,1.0,8.0,4125.0
2294.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,17.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,2.0,5.0,1.0,2.0,2.0,0.0,1.0,6.0,0.0,8.0,4125.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,16.0,1.0,0.0,2.0,3.0,7.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,8.0,4125.0
2294.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,3.0,1.0,6.0,2.0,0.0,1.0,14.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,5.0,1.0,2.0,2.0,0.0,1.0,6.0,0.0,8.0,4125.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,17.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,2.0,5.0,1.0,2.0,2.0,0.0,1.0,6.0,0.0,8.0,4125.0
2296.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,6.0,0.0,0.0,7.0,0.0,2.0,10.0,1.0,5.0,10.0,1.0,6.0,6.0,0.0,0.0,8.0,1.0,8.0,8142.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,9.0,0.0,1.0,1.0,0.0,0.0,8.0,3.0,6.0,0.0,0.0,7.0,0.0,2.0,10.0,1.0,5.0,9.0,1.0,5.0,5.0,0.0,0.0,8.0,1.0,8.0,8142.0
2296.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,2.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,8.0,2.0,6.0,0.0,0.0,7.0,0.0,2.0,10.0,1.0,2.0,10.0,1.0,6.0,6.0,0.0,0.0,8.0,1.0,8.0,8142.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,6.0,0.0,0.0,7.0,0.0,2.0,10.0,1.0,5.0,10.0,1.0,6.0,6.0,0.0,0.0,8.0,1.0,8.0,8142.0
2299.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,10.0,0.0,0.0,1.0,4.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,5.0,6.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,8.0,14067.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,6.0,0.0,8.0,14067.0
2299.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,3.0,6.0,0.0,0.0,4.0,9.0,0.0,0.0,2.0,4.0,7.0,0.0,0.0,1.0,10.0,0.0,1.0,9.0,5.0,6.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,8.0,14067.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,10.0,0.0,0.0,1.0,4.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,5.0,6.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,8.0,14067.0
2300.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,8.0,2.0,8.0,8038.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,8.0,2.0,8.0,8038.0
2300.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,5.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,8.0,2.0,8.0,8038.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,8.0,2.0,8.0,8038.0
2303.0,0.0,0.0,2.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,9.0,1.0,5.0,2.0,5.0,3.0,9.0,2.0,8.0,20208.0,0.0,0.0,2.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,9.0,1.0,5.0,2.0,5.0,3.0,9.0,2.0,8.0,20208.0
2303.0,0.0,0.0,2.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,10.0,1.0,5.0,2.0,5.0,3.0,9.0,2.0,8.0,20208.0,0.0,0.0,2.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,9.0,1.0,5.0,2.0,5.0,3.0,9.0,2.0,8.0,20208.0
2305.0,0.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,4.0,6.0,0.0,0.0,1.0,0.0,3.0,2.0,10.0,5.0,9.0,2.0,5.0,2.0,4.0,2.0,2.0,0.0,8.0,2180.0,0.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,2.0,0.0,1.0,5.0,1.0,0.0,3.0,5.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,8.0,5.0,9.0,2.0,4.0,2.0,4.0,2.0,2.0,0.0,8.0,2180.0
2305.0,0.0,0.0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,2.0,3.0,2.0,1.0,0.0,3.0,4.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,10.0,5.0,9.0,2.0,5.0,2.0,4.0,2.0,2.0,0.0,8.0,2180.0,0.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,4.0,6.0,0.0,0.0,1.0,0.0,3.0,2.0,10.0,5.0,9.0,2.0,5.0,2.0,4.0,2.0,2.0,0.0,8.0,2180.0
2306.0,0.0,1.0,1.0,4.0,16.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,4.0,5.0,3.0,5.0,0.0,0.0,1.0,11.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,5.0,9.0,1.0,4.0,3.0,2.0,4.0,6.0,2.0,8.0,16086.0,0.0,1.0,1.0,4.0,16.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,5.0,1.0,2.0,5.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0,9.0,7.0,0.0,0.0,2.0,1.0,1.0,1.0,5.0,5.0,9.0,1.0,4.0,3.0,2.0,4.0,6.0,2.0,8.0,16086.0
2306.0,0.0,1.0,1.0,4.0,16.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,5.0,2.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,10.0,5.0,10.0,1.0,4.0,3.0,2.0,4.0,6.0,1.0,8.0,16086.0,0.0,1.0,1.0,4.0,16.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,4.0,5.0,3.0,5.0,0.0,0.0,1.0,11.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,5.0,9.0,1.0,4.0,3.0,2.0,4.0,6.0,2.0,8.0,16086.0
2311.0,0.0,1.0,1.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,6.0,12.0,2.0,0.0,2.0,3.0,6.0,0.0,0.0,5.0,1.0,5.0,6.0,1.0,4.0,11.0,1.0,6.0,6.0,0.0,0.0,3.0,2.0,8.0,13151.0,0.0,1.0,1.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,6.0,0.0,0.0,1.0,19.0,3.0,0.0,2.0,6.0,6.0,0.0,0.0,5.0,1.0,4.0,6.0,1.0,5.0,11.0,1.0,6.0,6.0,0.0,0.0,3.0,2.0,8.0,13151.0
2311.0,0.0,1.0,1.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,3.0,6.0,0.0,0.0,6.0,2.0,7.0,7.0,1.0,5.0,11.0,1.0,6.0,6.0,0.0,0.0,3.0,2.0,8.0,13159.0,0.0,1.0,1.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,6.0,12.0,2.0,0.0,2.0,3.0,6.0,0.0,0.0,5.0,1.0,5.0,6.0,1.0,4.0,11.0,1.0,6.0,6.0,0.0,0.0,3.0,2.0,8.0,13151.0
2313.0,0.0,1.0,1.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,2.0,0.0,4.0,2.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,5.0,1.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,10155.0,0.0,1.0,1.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,1.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,10155.0
2313.0,0.0,1.0,1.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,2.0,5.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,10155.0,0.0,1.0,1.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,2.0,0.0,4.0,2.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,5.0,1.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,10155.0
2316.0,0.0,1.0,1.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,3.0,0.0,2.0,6.0,7.0,2.0,10.0,1.0,5.0,5.0,0.0,0.0,8.0,1.0,10.0,19166.0,0.0,1.0,1.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,1.0,6.0,0.0,0.0,3.0,7.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,1.0,6.0,3.0,2.0,10.0,1.0,5.0,5.0,0.0,0.0,8.0,1.0,10.0,19166.0
2316.0,0.0,1.0,1.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,2.0,6.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,4.0,0.0,2.0,6.0,5.0,2.0,11.0,1.0,6.0,6.0,0.0,0.0,8.0,1.0,10.0,19166.0,0.0,1.0,1.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,3.0,0.0,2.0,6.0,7.0,2.0,10.0,1.0,5.0,5.0,0.0,0.0,8.0,1.0,10.0,19166.0
2318.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,10.0,1.0,0.0,3.0,5.0,6.0,0.0,0.0,2.0,0.0,1.0,10.0,7.0,2.0,5.0,2.0,2.0,2.0,0.0,0.0,8.0,0.0,11.0,14067.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,6.0,1.0,0.0,3.0,9.0,2.0,0.0,2.0,5.0,7.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0,8.0,0.0,11.0,14067.0
2318.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,1.0,0.0,1.0,15.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,2.0,0.0,3.0,10.0,4.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0,8.0,0.0,11.0,14067.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,10.0,1.0,0.0,3.0,5.0,6.0,0.0,0.0,2.0,0.0,1.0,10.0,7.0,2.0,5.0,2.0,2.0,2.0,0.0,0.0,8.0,0.0,11.0,14067.0
2329.0,0.0,1.0,1.0,4.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,2.0,0.0,6.0,1.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,7.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,8.0,18025.0,0.0,1.0,1.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,7.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,8.0,6170.0
2329.0,0.0,1.0,1.0,3.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,2.0,0.0,3.0,6.0,0.0,1.0,1.0,3.0,7.0,0.0,0.0,3.0,0.0,4.0,2.0,1.0,5.0,7.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,8.0,18025.0,0.0,1.0,1.0,4.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,2.0,0.0,6.0,1.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,7.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,8.0,18025.0
2333.0,0.0,0.0,2.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,7.0,0.0,0.0,3.0,0.0,8.0,10.0,8.0,5.0,10.0,1.0,7.0,7.0,0.0,1.0,9.0,2.0,8.0,14195.0,0.0,0.0,2.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,3.0,0.0,5.0,10.0,9.0,5.0,10.0,1.0,7.0,7.0,0.0,1.0,9.0,3.0,8.0,14195.0
2333.0,0.0,0.0,2.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,2.0,0.0,3.0,10.0,10.0,2.0,11.0,1.0,8.0,8.0,0.0,1.0,9.0,2.0,8.0,14195.0,0.0,0.0,2.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,7.0,0.0,0.0,3.0,0.0,8.0,10.0,8.0,5.0,10.0,1.0,7.0,7.0,0.0,1.0,9.0,2.0,8.0,14195.0
2334.0,0.0,0.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,5.0,6.0,5.0,1.0,0.0,3.0,92.0,0.0,0.0,4.0,1.0,8.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,4.0,9.0,1.0,5.0,4.0,2.0,1.0,1.0,2.0,8.0,16070.0,0.0,0.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,3.0,5.0,0.0,0.0,2.0,70.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,5.0,8.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,8.0,16070.0
2334.0,0.0,0.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,1.0,4.0,5.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,4.0,9.0,1.0,5.0,4.0,2.0,1.0,1.0,2.0,8.0,16070.0,0.0,0.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,5.0,6.0,5.0,1.0,0.0,3.0,92.0,0.0,0.0,4.0,1.0,8.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,4.0,9.0,1.0,5.0,4.0,2.0,1.0,1.0,2.0,8.0,16070.0
2339.0,0.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,0.0,6.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,10.0,1.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,8.0,20208.0,0.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,8.0,20184.0
2349.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,28.0,0.0,0.0,6.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,5.0,12.0,1.0,6.0,6.0,1.0,2.0,7.0,1.0,8.0,8074.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,30.0,0.0,0.0,6.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,11.0,1.0,6.0,5.0,1.0,2.0,7.0,1.0,8.0,8074.0
2349.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,1.0,1.0,27.0,0.0,0.0,6.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,2.0,10.0,5.0,12.0,1.0,6.0,6.0,1.0,2.0,7.0,0.0,8.0,8074.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,28.0,0.0,0.0,6.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,5.0,12.0,1.0,6.0,6.0,1.0,2.0,7.0,1.0,8.0,8074.0
2351.0,0.0,1.0,2.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,3.0,3.0,9.0,1.0,4.0,3.0,3.0,1.0,9.0,1.0,6.0,4125.0,0.0,1.0,2.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,1.0,0.0,2.0,10.0,3.0,2.0,9.0,1.0,4.0,3.0,3.0,1.0,9.0,1.0,6.0,4125.0
2351.0,0.0,1.0,2.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,2.0,0.0,2.0,10.0,3.0,2.0,10.0,1.0,5.0,3.0,3.0,1.0,9.0,1.0,6.0,4125.0,0.0,1.0,2.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,3.0,3.0,9.0,1.0,4.0,3.0,3.0,1.0,9.0,1.0,6.0,4125.0
2354.0,0.0,0.0,2.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,4.0,10.0,9.0,2.0,7.0,1.0,3.0,1.0,3.0,1.0,9.0,1.0,9.0,17047.0,0.0,0.0,2.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,3.0,5.0,10.0,2.0,7.0,1.0,2.0,1.0,3.0,1.0,9.0,1.0,9.0,17047.0
2356.0,0.0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,1.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,8.0,2.0,8.0,8074.0,0.0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,8.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,8.0,2.0,8.0,8038.0
2356.0,0.0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,1.0,4.0,4.0,0.0,0.0,8.0,2.0,8.0,8181.0,0.0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,1.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,8.0,2.0,8.0,8074.0
2360.0,0.0,1.0,1.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,5.0,7.0,1.0,3.0,3.0,1.0,1.0,5.0,2.0,8.0,4045.0,0.0,1.0,1.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,6.0,0.0,0.0,6.0,4.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,5.0,7.0,1.0,3.0,3.0,1.0,1.0,5.0,2.0,8.0,4045.0
